Sample_Name,Cancer_Type,cg14914908,cg06675190,cg27621340,cg16968596,cg20510724,cg03184141,cg18230771,cg21211413,cg03648457,cg27219955,cg17057098,cg26882224,cg04886934,cg07343187,cg07884251,cg09947810,cg12497142,cg08631783
TARGET-30-PASGPY-01A-01D,NBL,-1.16107915146793,-2.82813546131463,-2.93198300235065,-2.3709493201926,-2.67760760583187,-2.48766344997737,-3.04272110928392,-1.12654190800225,1.84066082268744,1.90729152719838,2.72621740893771,0.436187057726936,0.617844283091254,3.91487348630276,0.312519734474859,2.03853415331501,0.00447145564733296,1.79440499531588
TARGET-30-PASGUT-01A-01D,NBL,-1.25748828327199,-1.31014907728744,-2.61700441222067,-1.96788209193408,-2.27021885098187,-1.99727714699288,-2.9678468168498,-1.50993801543797,2.39493902372401,1.65457684068984,3.1733437297395,2.59567640857807,3.8066005596064,4.25551681983325,0.708477253355122,2.94449351525295,0.96555623621607,2.39049356926687
TARGET-30-PASHFA-01A-01D,NBL,0.438088671456733,-2.33302962551169,-2.81161402839771,-2.45702414192707,-2.48800659048438,-2.54137785478862,-2.86690470053377,-1.07303191381983,0.741047554571753,0.77545737846717,4.40677915571473,0.31050135108827,0.670207332634664,3.50304036095692,1.04248887040064,1.24944758537537,0.841564161733442,0.39927791362893
TARGET-30-PASHFA-02A-01D,NBL,2.44925666381258,-2.61040048083232,-2.90701330680131,-4.17162468913814,-2.4422422685844,-2.80054009579958,-2.94180719606476,-1.89166449163389,1.3131437360466,1.10038015130011,1.80335186994897,-1.10385188423793,-1.8708517647046,2.41287535469776,-0.120536264298762,-0.708229960254719,-1.54383054373414,-0.074313048474626
TARGET-30-PASJYB-01A-01D,NBL,0.181685312340059,-2.61897531639475,-3.05926741384135,-1.87497974982615,-2.83276439199895,-2.27732565898222,-3.02139478938471,-2.46270530194916,0.424189358453789,1.19051744572843,3.27850655311567,0.275238475364772,0.0354812700446003,3.00118016538592,-1.45803309910171,1.42522799738444,0.486349294646498,1.51822664827228
TARGET-30-PASJZC-01A-01D,NBL,0.754555575541976,-2.41884023790707,-2.64045329780619,-2.64887768941822,-2.64907666992177,-2.33979293061368,-2.90497796187413,-0.730037673271163,0.0790915997047351,1.19471080785162,4.39752832500749,0.950873709416702,1.31192260722582,3.13987512428373,-0.0882709749467392,1.24205832520883,0.495819528458474,1.67886001329516
TARGET-30-PASKJX-01A-01D,NBL,-1.67889260050355,-2.56943732818374,-2.8463633667414,-3.06301715427567,-2.52978232753148,-2.4153782443244,-3.33786385268943,-1.5713991113627,2.70817847550395,1.57706531453436,4.74346770673239,4.4149111730988,4.07645321730274,3.76552286253215,-0.788614664491672,2.34415720869617,1.20513379521722,2.07347338869872
TARGET-30-PASLGS-01A-01D,NBL,-1.53424237443854,-1.4262720060311,-2.92496139013506,-1.97106789266813,-2.66283178474322,-2.04364574812993,-2.73397403418691,-0.885852397184543,1.55853031284704,1.31998441931011,3.83082259900949,1.05098701932906,1.0485528608674,3.73446490500829,-0.730767382464551,1.84824312354584,0.10992503516704,2.38466566643672
TARGET-30-PASMDM-01A-01D,NBL,0.155128316099516,-2.39511062418878,-3.10137619453769,-2.42472705254755,-2.29461673917266,-2.45685341026563,-3.12874516895659,-0.168993529779487,0.499253391955994,1.08964032127731,2.88520752379135,0.660885120742071,1.8099837280896,2.47087032582672,0.487520037041056,1.65764825099031,0.28776607694733,0.186750687340021
TARGET-30-PASMJG-01A-01D,NBL,0.272599821237374,-2.19946371600058,-3.04571351243636,-2.04979550864909,-3.02324926532157,-1.94296805860077,-2.88968694492539,-0.315688480990369,0.438210315242667,-0.620449740804595,5.10172634220169,3.24774548343034,3.09844368517568,3.23849728493068,1.87945965941977,1.92149595337359,1.66018330080728,1.04655557845248
TARGET-30-PASMNT-01A-01D,NBL,-2.15537661266325,-2.60315664690075,-3.11029584102745,-2.59966277154869,-2.87743875832438,-1.62834577483229,-2.82404500649295,-1.64316396931472,1.41980591584878,2.15513751229446,2.95378209091916,1.47284150638438,2.02075628919468,4.06926852341689,-1.27669325699778,0.802331103835068,-0.459666049645639,0.943540182348686
TARGET-30-PASNEF-01A-01D,NBL,-2.05051640922912,-3.34866221121549,-2.93217190684974,-4.98245891281289,-2.26377024220773,-2.51773627609409,-3.17241501243751,-1.64234534772174,2.25606056551897,2.22385814408201,4.69065085627433,2.74992770095444,3.34188849593658,3.86042700438305,1.38435913281527,3.12036100520072,1.07197879034786,2.28395402046075
TARGET-30-PASNML-01A-01D,NBL,-0.332801759602842,-3.59874647186933,-3.11431250782964,-1.80342759221794,-2.8939940788926,-1.97340673065916,-3.23888524900167,-0.400086388554317,-0.512381796879349,-0.384256336006362,2.93383186161798,-0.649748980654569,0.178412939704362,1.79408261932417,-1.01179116088515,-0.265432809100097,-0.972180172167597,0.568533740342324
TARGET-30-PASNPG-01A-01D,NBL,-1.83072304272396,-3.01752762932948,-3.3623699285899,-2.26308911707472,-2.73507142592979,-1.81727327288381,-2.77457081860659,-2.16132935522287,-0.818717318365905,-1.68133094847214,0.74806850893254,-1.26927384577173,-1.04115662587318,0.161983316651545,-1.18036847837909,-1.46629706374629,-1.65509827029637,-1.36158555925505
TARGET-30-PASNPG-02A-01D,NBL,-1.27395226853874,-2.98354363912055,-2.27715519278771,-1.71302842627742,-2.84492627533321,-2.52642769922252,-3.08254114163114,-1.71341995460507,-0.208175423397292,-0.136574423247718,0.726037483192099,-0.505601279190116,-0.27912254706871,0.588389621091295,-0.817931155745042,-0.97736865337897,-1.0480954058066,-1.05367565601744
TARGET-30-PASNZU-01A-01D,NBL,-1.39015599337137,-3.14955354178812,-3.16878085761127,-3.10614549185088,-2.76436492591143,-2.74515130356347,-2.84129480840165,-1.45305899367352,0.949757066253234,1.23968363213677,3.38540011770383,0.113735254919227,-0.165246670232276,3.52335651393947,-0.0169332240659439,1.55625675768738,-0.537329269239128,-0.123588650170626
TARGET-30-PASPBZ-01A-01D,NBL,0.657528705203367,-2.8418338415207,-3.20137003789406,-2.90067521238834,-2.94458611735423,-1.95987536747498,-3.00061042129163,0.231963009182701,1.47496636202182,-0.398066928115501,3.05224984526751,-0.59344805380103,-0.277683814950001,0.0175238261654788,-0.359709571751768,0.125358293523316,-0.251322388135561,-1.25731348111155
TARGET-30-PASPER-01A-01D,NBL,-0.733207130871561,-1.81461979561602,-3.02666391460501,-2.20775254431123,-2.72862277258634,-2.38546871730848,-3.01057492017787,-0.80370965257415,0.478339135640645,-0.280504383014529,2.89109593275937,-0.073913653630323,0.35507524855945,1.7271422657753,0.0937079367758047,0.568224903791733,0.141173638940406,0.453039248612471
TARGET-30-PASREY-01A-01D,NBL,-0.51390830819997,-3.10198239099539,-3.02550023842351,-1.46510005423968,-2.28739667633269,-2.418791666501,-3.16629809956211,0.00514938925214433,0.580689080727603,1.09533613037597,3.58324236355701,0.100599759081686,0.884098020474818,1.5106238589148,0.213744491512494,0.816724447039228,-0.194651522892782,0.501682454812979
TARGET-30-PASRFS-01A-01D,NBL,-1.79889178293835,-2.49054020711349,-2.74339804952654,-2.91738132103727,-3.35440508772495,-1.59331120615122,-3.25865858471085,-2.1469189797728,1.91334784313167,1.47434042617276,5.67055452642269,3.83682337646837,3.71324435848408,4.97183982919156,2.54352300486205,2.88949736629811,1.10992807925938,1.87063659264106
TARGET-30-PASSRN-01A-01D,NBL,-1.27492161769966,-3.22899614578416,-3.41584203954294,-2.40969657335157,-3.28029520622181,-2.22335724232573,-2.8390933335651,-0.411679467415612,1.95295390412158,1.33673584760107,2.78474811259545,0.812855189024792,0.385520579914575,2.54913178026307,0.0475074071417849,2.00457643667007,1.22208807472072,1.14583296786506
TARGET-30-PASSRS-01A-01D,NBL,-1.19880386086668,-2.21088148197146,-2.94028993566872,-2.89010569760528,-2.78021768913634,-1.90681497957845,-2.48565248791639,2.32161586040304,2.28874426964901,2.12715333379462,4.15754331000936,3.41412726863265,3.06807489751809,3.50789128581715,0.485065798542443,2.5758224038396,1.43821514328345,2.57023954896608
TARGET-30-PASSWW-01A-01D,NBL,0.31874061879128,-2.14903346962666,-2.78634709217117,-1.46121259481844,-2.73379873466018,-1.97092493409924,-2.89947972689465,1.01341990552006,0.578567671799372,-0.247741647667282,3.79487363874,0.493395322563458,1.21989379737735,0.46087558975539,-0.790352301491846,-1.77943569902898,0.0385998514053384,2.02135764906863
TARGET-30-PASTCN-01A-01D,NBL,-1.7977457862307,-2.09734079573993,-2.70485240773493,-1.85129814235612,-3.04352053893222,-2.16429381731702,-2.71067686697508,-2.01160387057504,2.24679304015954,1.43160614937117,4.69453480669955,3.64541005643141,3.60593126922933,4.36711177025374,0.271655481198539,2.91755098845967,1.44944367500467,2.53517435650086
TARGET-30-PASTKC-01A-01D,NBL,-0.0569867850818464,-0.959405421116331,-2.90929184940506,-2.14513219132443,-2.72311286623409,-2.12604721847761,-2.70434811256199,-0.160398796619484,2.42299056328291,1.08015011242082,5.18877410588398,3.66648934170769,3.18802696742647,3.71690326261063,0.345745118506989,2.37122544010078,0.937024328755587,0.375392257293054
TARGET-30-PASUCB-01A-01D,NBL,0.0728640282856396,-2.70870421927705,-2.99693705664826,-2.91603992879147,-3.34896296162751,-1.67155806936432,-2.80821121059944,-1.13473154888535,1.02257547851056,1.82812067038852,3.42265537896487,1.70350242922373,1.52316887338883,3.58335299696825,2.48723646825931,2.05884407155371,0.550611519764021,0.764436873023822
TARGET-30-PASUML-01A-01D,NBL,1.08823872668536,-2.25461124189976,-3.28003770749392,-2.14681873715781,-2.87403467960854,-1.57863331942216,-2.80030690156303,0.45400300700727,-0.433925142133123,-0.751347784881723,4.45957622056589,0.927410736742815,1.26292784771867,3.107674306624,0.422646617019467,1.09499017476934,0.220293541948906,0.823361984033139
TARGET-30-PASUYG-01A-01D,NBL,-0.0181907733920681,-3.30910011670514,-2.74857507135465,-2.54563103480682,-2.64051321257645,-2.1031200953874,-2.86793048011475,-0.292674840185161,1.79270910222015,1.46765800224439,4.79151300189908,3.59714322684844,2.98303191212548,3.85677304849589,0.673813899182647,1.75928706651526,0.620377043055632,1.85430378269782
TARGET-30-PASVRU-01A-01D,NBL,-0.174532679872143,-2.6510723123951,-3.07666539235679,-1.51001743911277,-3.1562734719226,-2.05199503688537,-2.92536734588122,-2.36909654162486,0.746024899348342,1.22593386293337,3.28990137248113,-0.194970238163581,-0.195745638715257,3.33226813588653,1.99880524471101,0.653301352965411,0.62306001966352,-0.560604380165719
TARGET-30-PASWFB-01A-01D,NBL,2.27187871787347,-3.6352088826051,-3.07509331924108,-2.96288750907958,-2.60228142405043,-2.8706947779709,-3.21505213704179,-1.51796063678777,1.5901969907485,1.14061908343165,2.74468055075468,-0.571656993796212,-0.896892201908887,3.0439956283761,2.11766600372783,1.76050314719702,-0.805682848023504,0.000664129030504374
TARGET-30-PASWIJ-01A-01D,NBL,-1.18669566825735,-2.57961688481875,-3.15880426384698,-3.29615033385089,-2.67789212077383,-2.49869417833393,-3.02521997356987,-0.716890118501537,2.18581510875428,1.70381695421692,4.27944897010689,3.81750507601742,3.68118821985838,3.94078684144562,0.8291516066007,2.99293933650732,1.05118687166234,1.49721103606804
TARGET-30-PASWVY-01A-01D,NBL,-0.631838978936971,-2.11476871550546,-3.05618546374171,-1.28073829494495,-2.87747509893312,-2.15359248901219,-2.97153120754389,-2.10496233913776,2.28947083096284,1.47571552309912,4.96036034568856,1.6293149835842,2.79018529296294,4.26308897117609,1.00251529330726,2.48815069188866,1.17133099351521,2.09247565514056
TARGET-30-PASWYR-01A-01D,NBL,1.05981537294073,-2.63700057203877,-3.39984410326208,-1.83365624038943,-2.96247854806059,-2.29387767613336,-2.94823905676074,-1.48533654870328,1.2391457137604,1.47940379094049,2.32207764291212,-0.217601193548709,-0.438767794883424,3.02379488114091,0.326684538163707,1.2168176659728,-0.615970014831865,0.227610175009255
TARGET-30-PASXGP-01A-01D,NBL,-1.54975935075873,-3.18375839845978,-2.81740818039479,-3.61762944989395,-2.50902203390057,-2.86733300133653,-3.14867697829935,-1.09660908791769,1.15741034437846,2.12578663293723,2.61743154066167,0.527684780331403,0.584470914838174,3.66080879758249,0.63718170616917,1.06800478413771,-0.0387506248209808,0.177761552007069
TARGET-30-PASXHE-01A-01D,NBL,-1.70522485565869,-2.17257138456401,-2.92279196146098,-2.73695484600843,-2.92491217793538,-2.02061156679282,-3.12807741918732,-1.59781152562316,2.54055078911811,2.09102342578112,2.13393546450673,0.808992104399866,1.06981110018612,3.18990966744502,-1.25580818833539,2.6600768488467,1.17177019295501,1.80521247145504
TARGET-30-PASXIE-01A-01D,NBL,0.211930956663779,-3.01205923668061,-2.97859242890817,-2.59026759441662,-2.74644929594893,-2.45340057716215,-3.25117523385104,-1.80587184215183,0.728965656484249,1.13411257856377,2.06759307113538,-0.28275793874959,-0.422907468412033,2.76584904100244,-1.9208075347416,0.690805592049575,-0.437215001339478,1.2173356692525
TARGET-30-PASXRG-01A-01D,NBL,-0.2456054635107,-2.7977596507688,-3.11799223478099,-2.23554431897788,-2.60842573513408,-2.27936813723382,-3.03709908946331,-0.125945726339768,1.6796340283341,1.76759115130327,4.29354800238288,1.69969474344312,1.47304063312304,3.5815100645367,0.314203124808354,2.54023742365834,0.633770174477866,1.08578415103297
TARGET-30-PASXRJ-01A-01D,NBL,-0.760486384122586,-2.0915911914328,-2.93499498144557,-1.54237849111409,-3.00094948143332,-2.10533314238942,-2.99677693736606,-0.954795708831858,1.79895311246004,1.24196260657468,4.41480251237252,3.36637720834055,3.23848001526692,4.03629108353363,0.273762950688202,2.68475691046247,1.64847823328321,1.44609448485841
TARGET-30-PASYLD-01A-01D,NBL,-0.434736361176242,-3.13659484181357,-2.99858240300712,-2.29254445624089,-2.96893013675472,-2.30825630780409,-2.81455411616518,-1.0954583098235,1.1754895050405,0.756961282724297,1.58995163174998,-0.0833137936153394,0.901596728146253,2.22301994509024,0.293581171012178,1.34782934629416,0.128983685561541,0.409099194990626
TARGET-30-PASYPX-01A-01D,NBL,-1.76257966181641,-2.59258786691157,-2.74240635160384,-1.89333135451414,-2.79722808680991,-2.25190679609037,-2.7689827109271,-2.02297149422802,2.0331748202725,1.20085888168139,4.20725625702091,2.99535216076751,3.90994125763904,3.60209645329315,-0.803220311428362,1.36145509873414,0.01221151452125,1.65407831810598
TARGET-30-PASZKE-01A-01D,NBL,0.276178749810141,-2.75025772113472,-2.66404569178581,-1.88201547235176,-2.29802387668268,-1.75940388675693,-2.97291384395248,-2.39476234864442,-0.764698054469082,0.262575892548399,3.86040879675566,-0.520142392505751,-0.373030670074402,2.33630864750301,0.0253390404780054,-0.295308072842008,-1.25537397436154,0.937828023973301
TARGET-30-PATAYJ-01A-01D,NBL,-0.268163126609195,-2.75103599728999,-2.86077133902333,-2.21869527477957,-2.30159880258988,-2.91332841502037,-2.94384501141333,-0.633252521885231,-0.394999552760194,-1.19548474950092,2.73149567853786,-0.138228001794406,0.0809814866191422,0.307046828760627,-0.427288249755255,-0.278513729606325,-1.04690828040844,0.808444450427021
TARGET-30-PATBMM-01A-01D,NBL,-0.8137811284072,-2.50863849718782,-3.18106608173401,-2.64038667389748,-3.06775697154879,-2.19637992366058,-3.03607922326581,-0.915849975755771,1.90076521569566,1.84006869134674,3.88004256307931,2.49323312047551,2.63883752636086,3.9874274051032,2.59436476468563,2.4935256996534,0.902718013004135,1.75348216205326
TARGET-30-PATCFL-01A-01D,NBL,-0.65867180786851,-1.61371688820125,-2.78244692016842,-3.73018097833541,-2.42430380540294,-1.98302779594463,-2.7827740918766,-0.895099757621995,1.2156753371301,0.326288770844894,4.60114365817741,2.56825270369829,3.41513787448648,3.98280940292468,2.27778707853626,2.01519611066718,1.05862537781231,0.603968052124848
TARGET-30-PATDWN-01A-01D,NBL,1.56104993817932,-2.79237300613096,-3.20157525389834,-1.87539578778832,-2.6616910774538,-2.23102794192352,-3.18944877286961,-1.83941306524582,1.76578303551425,1.56775599265707,1.66562324482043,-0.00664991964692022,0.241448867319732,3.03881243223615,0.207116172608095,2.29341903764416,0.633662667760778,-0.854426760143395
TARGET-30-PATDXC-01A-01D,NBL,-0.513924380239602,-2.68664988626802,-2.66561458362122,-2.78161021150888,-2.30630912976078,-2.75465949956663,-3.27115281227258,-0.228681953072958,1.78700220571022,1.16128519221223,2.9334654971244,1.3327543922568,2.23349095308439,3.33495826918413,-0.399258179943933,2.21865314430951,0.744270135594728,1.0114172084775
TARGET-30-PATEPF-01A-01D,NBL,1.07613234579482,-1.72744678149743,-2.74961768683961,-1.93304817545627,-2.9165051810727,-1.53312419620373,-2.90051846590396,-2.24806040886009,2.15858232478151,1.85552667837436,3.26938118900703,0.612231011978632,0.805378595196037,4.119120550499,-1.70851702832397,1.13748327454376,-0.790281586023641,1.60138700602006
TARGET-30-PATESI-01A-01D,NBL,0.874132057998537,-3.42040814472472,-2.86315169074688,-2.77748040866217,-2.59742108891434,-2.8018215005741,-2.94658790320384,-2.21661077041797,0.503175355038836,0.331159637785052,3.55910258778083,-0.213009774423222,-0.0298964971471595,2.40864662016423,0.0794765969896659,1.21876534116126,-1.98694341894776,-1.67885129915805
TARGET-30-PATFCY-01A-01D,NBL,0.160604288736503,-2.59009621769402,-3.02168714444598,-1.74521885187974,-2.56392370861389,-2.69387164586328,-2.76476158103588,-1.93574641512594,0.903177407209686,1.97394238267066,4.49192016110192,2.7090862693566,3.45671697903109,3.73824499697503,-0.247924419128439,2.56926001397612,0.434722777754407,2.36891929253902
TARGET-30-PATFXV-01A-01D,NBL,-1.42894468379635,-2.9950934109928,-3.1768013618245,-1.61601652870437,-3.03094474384167,-2.31704994462424,-3.12009339769684,-1.9584159662889,0.796427851213523,1.09961581824843,3.26529659277514,-0.637216640611885,-0.57139159809673,3.36245050323169,-1.87629980094136,1.8085634603257,-0.155519841917154,0.940348982654731
TARGET-30-PATGJU-01A-01D,NBL,-0.26991978915475,-2.5163318720062,-3.20991117147875,-2.26541775810728,-2.92307190378524,-2.33112551401399,-2.84542443115933,0.636975500831101,0.312240757350657,-0.20756150025067,3.42612137205482,0.75690480477646,1.55254717932876,0.822465667883105,-0.387075162643767,0.989990311474887,-0.811968541133008,1.33149680086822
TARGET-30-PATGLU-01A-01D,NBL,-1.08241209807552,-2.36227707243822,-2.87692070470375,-3.20590183893415,-2.85064606796262,-2.05431269757414,-3.10432530842261,-1.38956971369123,1.53067246384042,1.31105329236432,4.55665478605673,2.5102022907815,3.26987867395378,3.67537096411998,0.726731836034947,2.28970283076467,1.22998730767098,1.8084757869661
TARGET-30-PATGWT-01A-01D,NBL,-1.5114566223661,-2.84430464983494,-3.39161365461917,-2.84869719285138,-2.39144504607376,-2.34593817216743,-3.150633650816,-1.6634059434711,1.21842544222348,0.464277062124232,1.77874009453955,-0.356687015319855,-0.895165866799226,3.1514947527065,-1.38504853346055,2.27246287418339,-0.0376081176687947,0.956385433271882
TARGET-30-PATHKB-01A-01D,NBL,1.48833224173875,-3.69009250756407,-2.92980311697448,-2.21892188688015,-2.30558718730399,-2.67707125015444,-3.23146561039735,-1.2828460186803,-0.0940347365526581,0.260986861932639,3.72115122860056,1.32073091295663,2.72693063854786,3.09593483708009,1.3231269540894,1.7571079906305,0.473658396686142,1.55237129334824
TARGET-30-PATHVK-01A-01D,NBL,-0.999169044806001,-2.30638687426174,-3.13686689919814,-2.66619258991488,-2.85879791866722,-2.51880409435358,-2.84295570975502,-1.77946909351683,2.14854388653681,1.86056235956024,3.59469174231583,1.74790529976032,2.94076116427527,3.85619738387266,0.467781500885115,2.02120606782241,0.642291312721595,1.79249898931133
TARGET-30-PATNKP-01A-01D,NBL,-2.05567916958346,-3.33282602171036,-3.10020333223931,-1.82909688356963,-2.95710484266288,-1.88824529856653,-2.64734634104412,-2.11955205711947,2.32795293253853,1.09622700644147,3.15929367280787,1.2098189415295,0.894998899017278,3.71202134960794,-1.4063976502717,2.36464942767923,1.03943126526522,1.59065788383943
TARGET-30-PATNKP-02A-01D,NBL,0.0311782785711124,-2.96653481719259,-3.02439093520303,-2.62075323492813,-2.52898511084565,-2.2295449043286,-2.90526998457349,-1.99318744365321,2.15458500965771,1.31568938527619,3.3877843750596,1.66218431329966,2.25892681645176,4.38278783417115,-1.55746725173751,2.38517692445102,1.61102996208406,1.55531299348734
TARGET-30-PATYIL-01A-01D,NBL,0.130131866702668,-2.30604904373878,-2.92203679511589,-4.15566424958162,-2.70342254351794,-2.35296672091365,-2.48849321704308,-2.02192811733338,1.13413015158261,1.93554816651009,3.32043509386671,0.639357987184106,0.807909291770907,3.32373510192853,-1.29958087224789,0.829767015302347,0.124877617719777,0.81005768386909
TARGET-30-PATYIL-02A-01D,NBL,0.109406120211519,-2.78475284244002,-2.38056552898878,-2.47291441822839,-2.8384776538627,-2.26557806235813,-2.9398109330766,-2.2951318355866,2.31214434577425,1.95515375719548,2.24173160553778,0.980269737766269,1.09460119342268,3.84548997334168,-1.8582970549098,0.713808236704416,-0.955008872476382,0.364756804751719
TARGET-30-PAUDDK-01A-01D,NBL,-0.68854013053376,-3.17897923263253,-2.94206787265791,-1.87615986254199,-2.60817666854911,-2.88864694139068,-3.25058413196723,-0.975695016918571,-0.143272463796182,-0.873942410773381,1.24922092260557,-0.13280112979308,-0.233928159818991,0.872048665971306,-0.142613248720781,-0.708296529119394,-1.00948948110797,-0.69217393255103
TARGET-30-PAUDDK-02A-01D,NBL,-1.73377309446241,-2.93891249167465,-2.64432124087308,-3.26385073461023,-2.94156128798162,-2.66753072009701,-2.79789342812121,-1.54435203484218,1.55912581638902,1.90676263017963,2.88320393150391,1.13308305309032,1.45737544517585,4.40127760539451,1.29322583673818,1.43471912028129,-0.465095323373064,-1.01342188262314
TARGET-40-0A4HLD-01A-01D,OS,-2.66511596178222,-3.7237472876155,-3.37243636400486,-2.53173035032684,-3.11773466985197,-1.92677828678525,-3.51986354833144,-2.35787603827416,1.81914067605524,1.06663903974484,2.6199204859915,-0.362283412721157,0.411010593582228,3.05465566309216,-1.28649033370042,0.617850878534134,0.462439578195122,0.432392192327557
TARGET-40-0A4HMC-01A-01D,OS,-0.937279649502991,-2.98515328227378,-3.35606899138887,-3.02158024531818,-3.20752634029417,-2.67096159407416,-3.19798857843809,-1.00400070526259,1.99067833061424,0.496650992506897,6.16689825358425,3.90941124556051,5.71304149066528,4.02678862698066,1.56895507988634,2.49734887399217,0.946245814423638,0.975725787794431
TARGET-40-0A4HX8-01A-01D,OS,-0.233114939491572,-3.21980136009911,-3.58975057446462,-2.88039444881956,-3.47359517861215,-2.99776233592784,-3.92291711154866,-1.32369511068064,0.291001125759721,1.86496296552264,5.38093673435552,3.70745949825816,4.80767206445468,3.64206173511204,1.66741405140279,2.96883979375594,2.18054201324128,-0.389940722730011
TARGET-40-0A4HXS-01A-01D,OS,-0.043705352317872,-4.08807475801549,-3.73281631606406,-3.03281298933054,-3.8514538002695,-3.0485007536544,-3.57149283446799,0.127622415496102,1.69885430402398,0.554995817600117,4.41833595579973,4.05525239658198,5.58015222027494,3.49389078996143,2.38950144411854,2.31244682810096,1.60307393257427,-1.53327341175176
TARGET-40-0A4HY5-01A-01D,OS,-0.178682122198872,-3.0357508576379,-3.48954495366491,-2.97252548878351,-3.46722744635478,-2.57663032112587,-3.77893458022284,-2.24626202289936,2.09155027390566,0.90212735712578,4.92303479818706,4.3530072823604,4.63810435221771,4.41511874040977,2.93651876702416,2.93903346290911,2.22152766378811,1.04211266090232
TARGET-40-0A4I0Q-01A-01D,OS,-2.03192732854678,-3.16971115009268,-3.72456767788887,-2.59033613930236,-3.29595180355939,-2.46120865574407,-3.84579974318898,-3.43515475396087,0.26270555061315,0.959892852895452,4.79091651809234,4.89639386888488,5.20688259494814,4.06739116583532,3.06041477022686,2.72433052801882,2.25102148117155,1.30360712921386
TARGET-40-0A4I0W-01A-01D,OS,-1.11054851908628,-3.45262767677924,-3.45792677335546,-3.87230488594482,-3.36458115965464,-2.58243992352549,-2.63961472703821,-1.84170206944868,1.42182153356038,-0.577228124843419,4.49888399341863,1.81134076440171,2.47112700413242,3.80520481433689,0.487333561878447,2.02836322790058,0.306569094014134,0.736251337602511
TARGET-40-0A4I3S-01A-01D,OS,-0.669952309610548,-3.8603134490187,-3.44021179823576,-2.87657654585634,-3.4493641869428,-1.25683107873811,-3.34529717611884,-3.39854418248376,-0.308447910997575,-0.352238189214754,4.48779140138596,3.00427190315768,3.64688099999666,3.74380572472776,3.35016631874621,2.75599567604217,2.75249050938189,0.0693930919443209
TARGET-40-0A4I42-01A-01D,OS,-2.3917113373425,-0.960372310399704,-3.42740659930463,-3.95276553079383,-2.46568043860647,-2.42591618810121,-2.23119183446139,-2.50307598532557,1.39936399630454,0.45223255190083,2.98373657866249,-0.504036415074399,-0.0745875659606317,1.34781342868954,-0.255057663593389,0.367760100298023,-0.575776114619427,-0.662962884370879
TARGET-40-0A4I48-01A-01D,OS,-0.674726928655882,-3.56252919429843,-3.05555434647079,-3.3652153418151,-3.32665473953343,-2.29312235655752,-3.5201869407734,-0.335683246676938,1.4952349288583,0.927194360187065,3.56874294034814,1.55690778737106,2.59541828180986,3.57308291831961,0.469718736895325,2.60785976212785,0.946026972553615,0.557396854352825
TARGET-40-0A4I4E-01A-01D,OS,-0.115384074558757,-3.46395287090593,-3.48254612080836,-3.09025156014134,-3.55827431001323,-2.61588244183924,-3.98272523280273,-2.57389240234829,0.81518631534302,1.65986322253023,5.3917453889905,3.59498597722588,5.48825091068871,4.0534373994905,2.62105540246329,3.06149946593989,2.3260072270599,0.561280858838641
TARGET-40-0A4I4M-01A-01D,OS,-1.15491545972325,-1.85711448383411,-3.20624988422871,-4.24525452033399,-3.18992418980807,-2.22818664084037,-3.58165397569668,-1.3243826794025,0.27588953394731,-0.637016743555814,2.00991174411937,0.00567640291587283,0.441722556311921,1.83035660934522,-0.256099496041626,0.153009796362499,-0.542448926577753,-0.353066315704403
TARGET-40-0A4I4O-01A-01D,OS,-1.02815108870084,-3.52990028527679,-3.37991175240281,-4.09594057802632,-3.61453803021445,-2.36757049189582,-3.60515644645115,0.367060906949662,2.05547337364124,0.293273409051491,6.18504193077613,3.41219076440598,4.90793384515193,3.94951011780286,1.35190033894093,2.44579547488012,1.26151293810939,0.0481178110572823
TARGET-40-0A4I5B-01A-01D,OS,-1.20431776627641,-2.50171692359796,-3.28949601855989,-3.40117543822446,-3.02194744121626,-2.31543164249349,-3.53613456852626,-1.94695484095762,1.33034320982117,0.617565577773976,1.98942452918578,0.528605904520263,1.67113568624107,2.05429125903739,0.551736130567231,0.930842121539038,0.310507028746957,0.275560131931519
TARGET-40-0A4I65-01A-01D,OS,-0.997238200582851,-3.48228012043273,-3.60811048450021,-3.52016090435033,-3.31368937415029,-2.54891185186975,-3.67294917563083,-1.65363089916505,1.53813366965842,0.645227648367602,5.17847145011883,1.36401186763616,2.73729361044378,4.52862272459117,0.754235035127264,1.08479764566077,1.05201472023988,0.613008747985508
TARGET-40-0A4I6O-01A-01D,OS,-1.62933180955069,-3.25123898317007,-3.31659165502094,-5.01181736090574,-3.38249153779821,-2.20951566532711,-3.89249408140481,-2.27362351662703,2.03818248338558,-0.191680249182621,4.38356578720455,2.51217788903698,4.0256018368041,2.93244058095065,0.603187868361797,2.13480936959182,0.856317444674005,-0.364162125548608
TARGET-40-0A4I8U-01A-01D,OS,-1.02586159624267,-2.11179005403011,-3.50263918553265,-3.69719732757788,-3.45812594452717,-2.50353199751698,-3.2922597009808,-0.468715159671335,1.60069067031117,1.18609549811307,5.107298332003,3.55703715314147,-1.06285969887914,4.3363342360729,1.11318910790343,2.65908736810913,0.790305765018909,0.334029817057313
